timestamp,bus1_δ,bus1_ω,bus1_ed_dash,bus1_eq_dash,bus1_vm,bus1_vr1,bus1_vr2,bus1_vf_tilade,bus1_xg1,bus1_xg2,bus2_δ,bus2_ω,bus2_ed_dash,bus2_eq_dash,bus2_vm,bus2_vr1,bus2_vr2,bus2_vf_tilade,bus2_xg1,bus2_xg2,bus3_δ,bus3_ω,bus3_ed_dash,bus3_eq_dash,bus3_vm,bus3_vr1,bus3_vr2,bus3_vf_tilade,bus6_δ,bus6_ω,bus6_ed_dash,bus6_eq_dash,bus6_vm,bus6_vr1,bus6_vr2,bus6_vf_tilade,bus8_δ,bus8_ω,bus8_ed_dash,bus8_eq_dash,bus8_vm,bus8_vr1,bus8_vr2,bus8_vf_tilade,bus1_vh,bus2_vh,bus3_vh,bus4_vh,bus5_vh,bus6_vh,bus7_vh,bus8_vh,bus9_vh,bus10_vh,bus11_vh,bus12_vh,bus13_vh,bus14_vh,bus1_θh,bus2_θh,bus3_θh,bus4_θh,bus5_θh,bus6_θh,bus7_θh,bus8_θh,bus9_θh,bus10_θh,bus11_θh,bus12_θh,bus13_θh,bus14_θh,bus1_id,bus2_id,bus3_id,bus6_id,bus8_id,bus1_iq,bus2_iq,bus3_iq,bus6_iq,bus8_iq
1.981473,1.353444,376.988556,0.753044,0.773262,1.060152,27.154589,0.440222,3.861585,2.324576,1.62582,0.264152,376.993634,0.26127,1.116689,1.04514,2.196508,0.214663,1.882928,0.399998,0.281304,-0.222041,376.991263,-2.0e-6,1.074222,1.010105,1.544606,0.163935,1.437962,-0.248137,376.991236,-2.0e-6,1.100784,1.070082,1.345395,0.145364,1.27507,-0.233112,376.991224,-1.0e-6,1.131822,1.090059,1.458342,0.156037,1.368712,1.060153,1.045141,1.010105,1.01779,1.019637,1.070083,1.061612,1.09006,1.056029,1.05108,1.056996,1.055274,1.050468,1.035624,-2.8e-5,-0.086908,-0.222005,-0.179922,-0.153071,-0.24812,-0.233089,-0.233091,-0.260642,-0.263413,-0.258061,-0.263033,-0.264442,-0.279752,2.105942,0.52307,0.247939,0.11872,0.161495,0.624305,0.217093,-6.0e-6,-4.0e-6,-3.0e-6
2.050233,1.353181,376.987291,0.753055,0.773318,1.060229,27.154208,0.440222,3.861578,2.324596,1.625163,0.264405,376.99481,0.261392,1.116681,1.04521,2.196179,0.214661,1.882871,0.399979,0.281912,-0.222028,376.991303,-3.0e-6,1.074233,1.010158,1.54436,0.163934,1.437916,-0.248127,376.991263,-3.0e-6,1.100792,1.070124,1.345202,0.145363,1.275033,-0.233103,376.991245,-2.0e-6,1.131828,1.090089,1.458203,0.156036,1.368685,1.06023,1.045211,1.010158,1.01785,1.019699,1.070125,1.061659,1.09009,1.056079,1.051129,1.057042,1.055316,1.050512,1.035672,-7.2e-5,-0.086913,-0.22199,-0.179916,-0.153071,-0.248108,-0.23308,-0.233081,-0.26063,-0.263401,-0.258049,-0.263021,-0.264429,-0.279738,2.105215,0.523139,0.247774,0.11859,0.161401,0.624335,0.217437,-9.0e-6,-6.0e-6,-5.0e-6
2.104434,1.352905,376.98597,0.753066,0.773375,1.060309,27.153809,0.440221,3.861571,2.324617,1.624478,0.264669,376.996036,0.261519,1.116672,1.045284,2.195835,0.214659,1.88281,0.399959,0.282545,-0.222016,376.991344,-4.0e-6,1.074243,1.010213,1.544102,0.163932,1.437866,-0.248118,376.99129,-3.0e-6,1.1008,1.070167,1.344999,0.145361,1.274994,-0.233095,376.991267,-2.0e-6,1.131834,1.090121,1.458057,0.156036,1.368657,1.06031,1.045285,1.010214,1.017912,1.019764,1.070168,1.061708,1.090121,1.05613,1.051179,1.057089,1.055361,1.050557,1.035722,-0.000119,-0.086918,-0.221976,-0.179912,-0.153072,-0.248098,-0.23307,-0.233072,-0.260619,-0.263389,-0.258038,-0.263009,-0.264417,-0.279725,2.104455,0.523211,0.247601,0.118453,0.161303,0.624368,0.217795,-1.1e-5,-8.0e-6,-6.0e-6
2.153215,1.352575,376.984393,0.75308,0.773444,1.060404,27.153335,0.440221,3.861562,2.324642,1.62366,0.264983,376.997498,0.261671,1.116661,1.045371,2.195426,0.214657,1.882738,0.399936,0.283302,-0.222002,376.991391,-5.0e-6,1.074256,1.010279,1.543796,0.16393,1.437808,-0.248108,376.991321,-4.0e-6,1.10081,1.070219,1.344759,0.14536,1.274947,-0.233087,376.99129,-3.0e-6,1.131841,1.090158,1.457883,0.156034,1.368624,1.060406,1.045373,1.01028,1.017987,1.019841,1.07022,1.061766,1.090159,1.056192,1.051239,1.057145,1.055415,1.050612,1.035781,-0.000177,-0.086926,-0.22196,-0.179908,-0.153075,-0.248086,-0.233061,-0.233062,-0.260607,-0.263376,-0.258026,-0.262996,-0.264404,-0.279711,2.103549,0.523299,0.247394,0.118291,0.161186,0.624406,0.218223,-1.4e-5,-1.0e-5,-7.0e-6
2.194326,1.352231,376.982754,0.753094,0.773516,1.060503,27.152842,0.440221,3.861553,2.324668,1.622811,0.265307,376.999016,0.261828,1.116651,1.045462,2.195,0.214654,1.882663,0.399911,0.284087,-0.221989,376.991439,-7.0e-6,1.074269,1.010347,1.543478,0.163928,1.437747,-0.248098,376.991353,-5.0e-6,1.100821,1.070273,1.344508,0.145358,1.274898,-0.233079,376.991315,-4.0e-6,1.131849,1.090197,1.457702,0.156033,1.368589,1.060506,1.045464,1.010349,1.018064,1.019922,1.070274,1.061826,1.090198,1.056255,1.051302,1.057204,1.05547,1.050668,1.035843,-0.000237,-0.086934,-0.221944,-0.179904,-0.153078,-0.248075,-0.233051,-0.233053,-0.260594,-0.263364,-0.258014,-0.262983,-0.264391,-0.279696,2.102608,0.523389,0.24718,0.118122,0.161064,0.624445,0.218667,-1.7e-5,-1.2e-5,-9.0e-6
2.231326,1.351855,376.980965,0.753109,0.773594,1.060611,27.152305,0.44022,3.861542,2.324697,1.621883,0.265661,377.000674,0.262,1.116639,1.045561,2.194537,0.214651,1.882581,0.399885,0.284946,-0.221975,376.991491,-8.0e-6,1.074284,1.010421,1.543131,0.163926,1.43768,-0.248088,376.991386,-6.0e-6,1.100832,1.070332,1.344236,0.145356,1.274845,-0.23307,376.99134,-4.0e-6,1.131857,1.090239,1.457506,0.156032,1.368551,1.060614,1.045564,1.010423,1.018149,1.020009,1.070333,1.061892,1.09024,1.056325,1.05137,1.057268,1.055531,1.05073,1.03591,-0.000304,-0.086944,-0.221928,-0.1799,-0.153082,-0.248063,-0.233042,-0.233044,-0.260582,-0.263351,-0.258001,-0.26297,-0.264378,-0.279681,2.101583,0.523489,0.246947,0.117938,0.160932,0.624488,0.219151,-2.1e-5,-1.4e-5,-1.0e-5
2.264627,1.351455,376.979067,0.753125,0.773677,1.060726,27.151734,0.44022,3.861532,2.324727,1.6209,0.266036,377.002429,0.262183,1.116626,1.045666,2.194043,0.214648,1.882494,0.399857,0.285853,-0.221961,376.991545,-9.0e-6,1.074299,1.010501,1.542763,0.163923,1.437609,-0.248078,376.991422,-6.0e-6,1.100844,1.070394,1.343945,0.145354,1.274788,-0.233062,376.991367,-5.0e-6,1.131866,1.090284,1.457296,0.156031,1.36851,1.060729,1.04567,1.010503,1.018238,1.020102,1.070396,1.061962,1.090285,1.056399,1.051442,1.057336,1.055595,1.050795,1.035982,-0.000375,-0.086955,-0.221911,-0.179897,-0.153087,-0.248052,-0.233032,-0.233034,-0.260569,-0.263338,-0.257989,-0.262956,-0.264364,-0.279666,2.100492,0.523596,0.246698,0.117742,0.160791,0.624533,0.219666,-2.4e-5,-1.6e-5,-1.2e-5
2.297927,1.350966,376.976731,0.753145,0.773778,1.060865,27.151038,0.44022,3.861519,2.324764,1.619686,0.266494,377.004597,0.262406,1.11661,1.045795,2.193443,0.214645,1.882388,0.399822,0.286978,-0.221945,376.99161,-1.1e-5,1.074318,1.010597,1.542313,0.16392,1.437522,-0.248067,376.991463,-7.0e-6,1.100859,1.07047,1.343592,0.145352,1.274719,-0.233053,376.991398,-5.0e-6,1.131876,1.090339,1.457042,0.156029,1.368461,1.060869,1.045798,1.0106,1.018348,1.020215,1.070472,1.062047,1.09034,1.056488,1.05153,1.057418,1.055673,1.050875,1.036068,-0.000463,-0.08697,-0.221891,-0.179894,-0.153094,-0.248038,-0.233021,-0.233024,-0.260554,-0.263322,-0.257974,-0.26294,-0.264349,-0.279647,2.099159,0.523729,0.246396,0.117504,0.16062,0.624587,0.220296,-2.8e-5,-1.9e-5,-1.4e-5
2.326763,1.35049,376.974483,0.753164,0.773877,1.061002,27.150359,0.440219,3.861506,2.324801,1.618523,0.266939,377.006668,0.262623,1.116595,1.04592,2.192856,0.214641,1.882284,0.399789,0.288046,-0.221929,376.991673,-1.2e-5,1.074336,1.010691,1.541875,0.163918,1.437438,-0.248056,376.991503,-8.0e-6,1.100873,1.070544,1.343247,0.14535,1.274651,-0.233044,376.991429,-6.0e-6,1.131887,1.090392,1.456793,0.156027,1.368412,1.061006,1.045924,1.010695,1.018454,1.020326,1.070547,1.062131,1.090394,1.056577,1.051617,1.057499,1.05575,1.050953,1.036154,-0.000549,-0.086984,-0.221871,-0.179891,-0.153101,-0.248025,-0.23301,-0.233013,-0.26054,-0.263307,-0.25796,-0.262925,-0.264333,-0.27963,2.097861,0.523857,0.246101,0.117271,0.160451,0.624641,0.220908,-3.3e-5,-2.2e-5,-1.6e-5
2.355599,1.349937,376.971795,0.753186,0.773992,1.061159,27.149575,0.440219,3.861491,2.324843,1.617116,0.267456,377.009175,0.262875,1.116578,1.046065,2.192179,0.214637,1.882164,0.39975,0.289362,-0.221911,376.991746,-1.4e-5,1.074357,1.0108,1.541368,0.163914,1.437341,-0.248043,376.991549,-1.0e-5,1.10089,1.07063,1.342849,0.145347,1.274573,-0.233034,376.991463,-7.0e-6,1.131899,1.090454,1.456505,0.156025,1.368357,1.061165,1.04607,1.010804,1.018578,1.020454,1.070633,1.062227,1.090456,1.056678,1.051717,1.057592,1.055839,1.051043,1.036252,-0.000648,-0.087,-0.221849,-0.179888,-0.153109,-0.24801,-0.232998,-0.233002,-0.260524,-0.263291,-0.257944,-0.262907,-0.264316,-0.27961,2.096354,0.52401,0.245759,0.117002,0.160257,0.624701,0.221622,-3.8e-5,-2.5e-5,-1.8e-5
2.381552,1.34938,376.96931,0.753209,0.774108,1.061318,27.14878,0.440218,3.861476,2.324885,1.615864,0.267974,377.011427,0.26313,1.11656,1.046211,2.191492,0.214633,1.882042,0.399711,0.290485,-0.221893,376.991818,-1.6e-5,1.074379,1.01091,1.540854,0.163911,1.437241,-0.248031,376.991594,-1.1e-5,1.100907,1.070717,1.342444,0.145345,1.274494,-0.233024,376.991497,-8.0e-6,1.131911,1.090516,1.456214,0.156024,1.3683,1.061324,1.046216,1.010914,1.018702,1.020583,1.07072,1.062324,1.090519,1.056781,1.051817,1.057687,1.055928,1.051134,1.036351,-0.000749,-0.087018,-0.221828,-0.179886,-0.153118,-0.247996,-0.232987,-0.232991,-0.260508,-0.263275,-0.257929,-0.262891,-0.264299,-0.279591,2.094844,0.524162,0.245415,0.116731,0.160062,0.624762,0.222332,-4.2e-5,-2.7e-5,-1.9e-5
2.407504,1.348725,376.965738,0.753234,0.774241,1.061504,27.147865,0.440218,3.861459,2.324935,1.613907,0.268587,377.014824,0.263423,1.116539,1.046381,2.190701,0.214629,1.881904,0.399664,0.29236,-0.221873,376.991902,-1.8e-5,1.074403,1.011038,1.540263,0.163907,1.437128,-0.248017,376.991647,-1.2e-5,1.100926,1.070817,1.34198,0.145342,1.274403,-0.233013,376.991536,-9.0e-6,1.131925,1.090589,1.455879,0.156021,1.368235,1.061511,1.046388,1.011043,1.018848,1.020734,1.070821,1.062437,1.090592,1.0569,1.051934,1.057796,1.056032,1.051239,1.036467,-0.000868,-0.087038,-0.221803,-0.179883,-0.153128,-0.247979,-0.232973,-0.232978,-0.26049,-0.263256,-0.257911,-0.262871,-0.26428,-0.279568,2.093051,0.524351,0.245013,0.116414,0.159834,0.624832,0.223189,-4.8e-5,-3.1e-5,-2.2e-5
2.430862,1.348021,376.960986,0.75326,0.774379,1.061701,27.146912,0.440217,3.861441,2.324989,1.611125,0.269254,377.019644,0.263729,1.116518,1.046563,2.189875,0.214624,1.881761,0.399612,0.295238,-0.221852,376.991995,-2.0e-5,1.074429,1.011174,1.539647,0.163903,1.437012,-0.248004,376.991705,-1.4e-5,1.100946,1.070924,1.341495,0.145338,1.27431,-0.233003,376.991579,-1.0e-5,1.131939,1.090666,1.45553,0.156019,1.368169,1.061709,1.046571,1.01118,1.019002,1.020894,1.070929,1.062558,1.090669,1.057027,1.052059,1.057913,1.056142,1.051352,1.03659,-0.000994,-0.087058,-0.221775,-0.179879,-0.153138,-0.247961,-0.232958,-0.232964,-0.26047,-0.263235,-0.257891,-0.26285,-0.264258,-0.279543,2.091102,0.524571,0.244581,0.116075,0.15959,0.624905,0.224141,-6.0e-5,-3.8e-5,-2.7e-5
2.442302,1.347642,376.958049,0.753273,0.774451,1.061806,27.146411,0.440217,3.861432,2.325019,1.609344,0.269615,377.022725,0.263889,1.116507,1.04666,2.18944,0.214621,1.881687,0.399584,0.297146,-0.221841,376.992047,-2.2e-5,1.074442,1.011247,1.539323,0.163901,1.436952,-0.247997,376.991737,-1.4e-5,1.100956,1.070981,1.341241,0.145337,1.274262,-0.232997,376.991603,-1.0e-5,1.131947,1.090707,1.455346,0.156018,1.368134,1.061816,1.046669,1.011253,1.019085,1.02098,1.070986,1.062622,1.090711,1.057095,1.052125,1.057975,1.056201,1.051412,1.036655,-0.001062,-0.087067,-0.221759,-0.179876,-0.153143,-0.247951,-0.23295,-0.232956,-0.260458,-0.263223,-0.25788,-0.262838,-0.264246,-0.27953,2.090044,0.524697,0.24435,0.115893,0.159459,0.624943,0.224666,-6.8e-5,-4.4e-5,-3.1e-5
2.453742,1.34722,376.954153,0.753287,0.774527,1.061923,27.14587,0.440216,3.861422,2.325053,1.606897,0.270025,377.026965,0.264062,1.116494,1.046768,2.188969,0.214619,1.881608,0.399551,0.299865,-0.22183,376.992107,-2.3e-5,1.074456,1.011327,1.538973,0.163899,1.436887,-0.247989,376.991774,-1.5e-5,1.100967,1.071044,1.340967,0.145335,1.274211,-0.232991,376.991632,-1.1e-5,1.131955,1.090752,1.455149,0.156017,1.368098,1.061933,1.046778,1.011334,1.019176,1.021074,1.071049,1.062693,1.090756,1.05717,1.052198,1.058044,1.056266,1.051478,1.036727,-0.001136,-0.087076,-0.221741,-0.179872,-0.153148,-0.247939,-0.23294,-0.232947,-0.260445,-0.26321,-0.257867,-0.262824,-0.264233,-0.279514,2.088845,0.524848,0.244092,0.115692,0.159315,0.624984,0.225276,-8.0e-5,-5.1e-5,-3.7e-5
2.465183,1.346735,376.948729,0.753302,0.77461,1.062055,27.145278,0.440216,3.861411,2.325092,1.603378,0.270506,377.033096,0.264251,1.116481,1.046891,2.188452,0.214616,1.881524,0.399511,0.303917,-0.221818,376.992182,-2.5e-5,1.074471,1.011417,1.538591,0.163897,1.436819,-0.247981,376.991821,-1.7e-5,1.100979,1.071114,1.340667,0.145333,1.274157,-0.232985,376.991667,-1.2e-5,1.131963,1.090803,1.454933,0.156015,1.368059,1.062067,1.046901,1.011425,1.01928,1.021182,1.071121,1.062773,1.090807,1.057254,1.052281,1.058121,1.056339,1.051552,1.036809,-0.001219,-0.087083,-0.221718,-0.179865,-0.15315,-0.247925,-0.232927,-0.232936,-0.260429,-0.263193,-0.257851,-0.262808,-0.264216,-0.279495,2.087442,0.525038,0.243797,0.115462,0.15915,0.62503,0.226011,-9.9e-5,-6.4e-5,-4.6e-5
2.476623,1.346197,376.94191,0.753318,0.774697,1.062201,27.144645,0.440216,3.8614,2.325137,1.598878,0.271047,377.040969,0.264452,1.116467,1.047026,2.187898,0.214613,1.881436,0.399466,0.309202,-0.221805,376.992269,-2.8e-5,1.074487,1.011516,1.538181,0.163894,1.436748,-0.247973,376.991876,-1.8e-5,1.100992,1.071192,1.340347,0.145331,1.2741,-0.232978,376.991709,-1.3e-5,1.131972,1.090858,1.454703,0.156014,1.368018,1.062214,1.047038,1.011526,1.019394,1.0213,1.071199,1.062861,1.090863,1.057348,1.052373,1.058207,1.05642,1.051634,1.036899,-0.00131,-0.087088,-0.221691,-0.179856,-0.153152,-0.247908,-0.232912,-0.232923,-0.26041,-0.263174,-0.257833,-0.262788,-0.264197,-0.279473,2.085863,0.525262,0.243471,0.115207,0.158967,0.62508,0.226856,-0.000125,-8.1e-5,-5.9e-5
2.486884,1.345643,376.933823,0.753333,0.774781,1.062349,27.144025,0.440215,3.861389,2.325184,1.593451,0.271616,377.050522,0.264649,1.116454,1.047164,2.187353,0.21461,1.881353,0.399417,0.315708,-0.221793,376.992364,-3.1e-5,1.074502,1.011617,1.53778,0.163892,1.436681,-0.247964,376.991936,-2.0e-5,1.101004,1.07127,1.340034,0.14533,1.274046,-0.232972,376.991755,-1.5e-5,1.131981,1.090914,1.454478,0.156013,1.36798,1.062364,1.047178,1.011627,1.01951,1.021421,1.071278,1.062951,1.09092,1.057442,1.052465,1.058293,1.056501,1.051717,1.03699,-0.001402,-0.08709,-0.221662,-0.179844,-0.153151,-0.247889,-0.232895,-0.232909,-0.260388,-0.263152,-0.257812,-0.262767,-0.264175,-0.279448,2.084207,0.525515,0.243136,0.114947,0.158781,0.625129,0.227768,-0.000157,-0.000102,-7.6e-5
2.497145,1.344992,376.922895,0.753349,0.774872,1.06252,27.143338,0.440215,3.861376,2.32524,1.586012,0.272302,377.063708,0.264865,1.116439,1.047324,2.186746,0.214607,1.881265,0.399356,0.324794,-0.221779,376.992486,-3.5e-5,1.074519,1.011733,1.537336,0.16389,1.43661,-0.247956,376.992014,-2.3e-5,1.101016,1.07136,1.339688,0.145328,1.273989,-0.232965,376.991816,-1.7e-5,1.13199,1.090979,1.454229,0.156011,1.367939,1.062538,1.047341,1.011745,1.019644,1.02156,1.071369,1.063054,1.090985,1.057551,1.052572,1.058392,1.056595,1.051812,1.037095,-0.001506,-0.087087,-0.221624,-0.179826,-0.153146,-0.247865,-0.232872,-0.23289,-0.260361,-0.263125,-0.257786,-0.26274,-0.264148,-0.279418,2.082218,0.525839,0.242744,0.114644,0.158565,0.625184,0.228896,-0.000204,-0.000133,-9.9e-5
2.507406,1.344205,376.907863,0.753366,0.774971,1.062725,27.142562,0.440215,3.861363,2.32531,1.575663,0.273154,377.0822,0.265109,1.116422,1.047516,2.186056,0.214604,1.881171,0.399279,0.337655,-0.221764,376.992645,-4.0e-5,1.074537,1.011871,1.536834,0.163887,1.436533,-0.247946,376.992117,-2.6e-5,1.10103,1.071466,1.339298,0.145326,1.273929,-0.232957,376.991896,-1.9e-5,1.132,1.091054,1.45395,0.15601,1.367896,1.062746,1.047536,1.011885,1.019804,1.021727,1.071477,1.063177,1.091062,1.057681,1.052699,1.05851,1.056706,1.051926,1.03722,-0.001628,-0.087076,-0.221574,-0.179801,-0.153136,-0.247833,-0.232841,-0.232866,-0.260325,-0.263088,-0.257752,-0.262704,-0.264113,-0.279378,2.079759,0.526266,0.242273,0.114281,0.158306,0.625246,0.230332,-0.000271,-0.000178,-0.000134
2.517667,1.34323,376.886934,0.753384,0.77508,1.062974,27.141668,0.440214,3.861348,2.325398,1.561125,0.27424,377.108405,0.265388,1.116403,1.047751,2.185256,0.214601,1.881069,0.399179,0.356008,-0.221747,376.992859,-4.7e-5,1.074556,1.012038,1.536257,0.163885,1.436452,-0.247935,376.992256,-3.1e-5,1.101046,1.071595,1.33885,0.145324,1.273864,-0.232949,376.992006,-2.3e-5,1.132011,1.091146,1.453629,0.156009,1.367849,1.063001,1.047776,1.012055,1.02,1.02193,1.071608,1.063326,1.091156,1.057839,1.052853,1.058654,1.056841,1.052063,1.037371,-0.001774,-0.087053,-0.221506,-0.179763,-0.153117,-0.247789,-0.232799,-0.232833,-0.260276,-0.263039,-0.257705,-0.262657,-0.264065,-0.279324,2.07664,0.526845,0.24169,0.113834,0.157987,0.625318,0.232206,-0.00037,-0.000245,-0.000186
2.527928,1.342009,376.858121,0.753404,0.775203,1.063283,27.140625,0.440214,3.861331,2.325511,1.540982,0.275638,377.145016,0.265713,1.116382,1.048043,2.184315,0.214598,1.880959,0.399047,0.381779,-0.221728,376.993148,-5.7e-5,1.074578,1.012243,1.535582,0.163882,1.436364,-0.247922,376.992446,-3.7e-5,1.101063,1.071752,1.338329,0.145322,1.273794,-0.232939,376.992156,-2.8e-5,1.132023,1.091258,1.453256,0.156007,1.3678,1.063316,1.048075,1.012265,1.020241,1.022181,1.071769,1.063511,1.09127,1.058034,1.053043,1.058831,1.057007,1.052232,1.037558,-0.001949,-0.087014,-0.221414,-0.179707,-0.153086,-0.247731,-0.232741,-0.232788,-0.260209,-0.262972,-0.257642,-0.262592,-0.264,-0.279252,2.072648,0.52763,0.240963,0.113277,0.157592,0.625401,0.234665,-0.00051,-0.00034,-0.00026
2.538189,1.340433,376.817752,0.753426,0.775344,1.063676,27.139373,0.440213,3.861311,2.32566,1.512615,0.27749,377.197064,0.266101,1.116356,1.048416,2.183177,0.214594,1.880839,0.398869,0.418561,-0.221705,376.993547,-7.0e-5,1.074603,1.012503,1.534774,0.163879,1.436269,-0.247907,376.99271,-4.6e-5,1.101082,1.071951,1.337706,0.145319,1.273718,-0.232927,376.992366,-3.5e-5,1.132037,1.091399,1.452812,0.156005,1.367746,1.063719,1.048457,1.012532,1.020548,1.022501,1.071973,1.063744,1.091415,1.058281,1.053284,1.059054,1.057216,1.052445,1.037795,-0.002165,-0.086949,-0.221287,-0.179626,-0.153035,-0.247648,-0.232659,-0.232725,-0.260116,-0.262879,-0.257554,-0.262504,-0.263911,-0.279153,2.067394,0.528724,0.24003,0.112565,0.157086,0.625498,0.237978,-0.000714,-0.000479,-0.000368
2.54845,1.33836,376.760962,0.753449,0.775509,1.064185,27.137837,0.440213,3.861287,2.325858,1.472554,0.279988,377.271295,0.266575,1.116325,1.048901,2.181769,0.21459,1.880706,0.398626,0.471172,-0.221677,376.994108,-9.0e-5,1.074632,1.012839,1.533783,0.163876,1.436164,-0.247889,376.993084,-6.0e-5,1.101104,1.072207,1.336945,0.145317,1.273635,-0.232913,376.992665,-4.5e-5,1.132053,1.091581,1.45227,0.156004,1.367686,1.064241,1.048955,1.012876,1.020946,1.022916,1.072235,1.064046,1.091601,1.0586,1.053596,1.059343,1.057486,1.052721,1.0381,-0.002437,-0.086844,-0.221108,-0.179507,-0.152955,-0.247533,-0.232542,-0.232636,-0.259984,-0.262748,-0.25743,-0.262379,-0.263786,-0.279015,2.060355,0.530271,0.23881,0.111638,0.156429,0.625608,0.242507,-0.001011,-0.000682,-0.000526
2.558711,1.335582,376.680647,0.753475,0.775705,1.064859,27.135906,0.440212,3.861258,2.326129,1.415733,0.283415,377.377672,0.26717,1.116287,1.049545,2.179985,0.214586,1.880556,0.398288,0.54673,-0.221643,376.994903,-0.000118,1.074666,1.013281,1.532537,0.163873,1.436047,-0.247866,376.993618,-7.8e-5,1.101131,1.072543,1.335993,0.145314,1.273543,-0.232895,376.993094,-5.9e-5,1.132072,1.091819,1.451593,0.156002,1.36762,1.064934,1.049617,1.01333,1.021472,1.023464,1.07258,1.064444,1.091845,1.059021,1.054007,1.059723,1.057841,1.053083,1.038503,-0.002785,-0.086681,-0.220853,-0.17933,-0.152832,-0.247367,-0.232373,-0.232509,-0.259797,-0.262561,-0.257253,-0.262202,-0.263608,-0.278818,2.050769,0.532497,0.237186,0.110407,0.155556,0.625728,0.248781,-0.001442,-0.000978,-0.000757
2.568972,1.331807,376.566807,0.753503,0.775946,1.065761,27.133429,0.440212,3.861221,2.3265,1.335024,0.288173,377.530412,0.267934,1.116237,1.050412,2.177677,0.214582,1.880385,0.397814,0.655394,-0.221598,376.99604,-0.000158,1.074707,1.013872,1.53094,0.163869,1.435914,-0.247836,376.994386,-0.000106,1.101162,1.07299,1.334777,0.145311,1.273438,-0.232871,376.993712,-8.1e-5,1.132095,1.092136,1.450729,0.156,1.367546,1.065862,1.050509,1.013938,1.022176,1.024198,1.073039,1.064976,1.092171,1.059584,1.054556,1.06023,1.058314,1.053566,1.039041,-0.003238,-0.086431,-0.22049,-0.179071,-0.152644,-0.24713,-0.23213,-0.232326,-0.259528,-0.262294,-0.256999,-0.261949,-0.263354,-0.278538,2.037554,0.535743,0.234997,0.108752,0.154384,0.625845,0.257555,-0.00207,-0.001411,-0.001096
2.579233,1.32665,376.406314,0.753533,0.776247,1.066971,27.13021,0.440211,3.861175,2.327012,1.221062,0.294798,377.748371,0.268933,1.116171,1.05158,2.174656,0.214577,1.880184,0.39715,0.810632,-0.221539,376.99766,-0.000215,1.074758,1.014663,1.528865,0.163866,1.435761,-0.247797,376.995486,-0.000145,1.101201,1.073587,1.333201,0.145308,1.273318,-0.23284,376.9946,-0.000111,1.132122,1.092559,1.44961,0.155998,1.367461,1.067107,1.051711,1.014752,1.023121,1.025184,1.073654,1.06569,1.092606,1.060338,1.055291,1.060909,1.058947,1.054213,1.039761,-0.003831,-0.086054,-0.219973,-0.178694,-0.152364,-0.246792,-0.231783,-0.232064,-0.259145,-0.261914,-0.256639,-0.26159,-0.262993,-0.278142,2.019285,0.540537,0.232047,0.106525,0.152808,0.625909,0.269822,-0.002974,-0.002035,-0.001586
2.589276,1.319723,376.185656,0.753562,0.776621,1.068562,27.126078,0.44021,3.861117,2.327705,1.064206,0.303848,378.051637,0.270228,1.116084,1.053123,2.170748,0.214572,1.879952,0.396239,1.026808,-0.221463,376.999913,-0.000295,1.074819,1.015703,1.5262,0.163862,1.435586,-0.247746,376.997021,-0.0002,1.101248,1.074371,1.331182,0.145305,1.273181,-0.232799,376.995844,-0.000154,1.132156,1.093114,1.448179,0.155995,1.367364,1.068746,1.053301,1.015823,1.024365,1.026481,1.074461,1.066627,1.093178,1.06133,1.056258,1.061802,1.059778,1.055062,1.040707,-0.004593,-0.085507,-0.219256,-0.178162,-0.151961,-0.246322,-0.231297,-0.2317,-0.258614,-0.261386,-0.256138,-0.261093,-0.262493,-0.277593,1.994502,0.5475,0.228151,0.103591,0.15073,0.625846,0.286616,-0.00424,-0.00291,-0.002275
2.599318,1.310166,375.87588,0.753585,0.777107,1.070697,27.120612,0.440209,3.86104,2.328665,0.843827,0.316538,378.482654,0.271969,1.115964,1.055207,2.165542,0.214567,1.87967,0.394955,1.334232,-0.221359,377.003116,-0.00041,1.074898,1.0171,1.522671,0.163857,1.435376,-0.247676,376.99921,-0.000279,1.101308,1.075421,1.328516,0.145302,1.273019,-0.232743,376.997624,-0.000216,1.132198,1.093858,1.446289,0.155993,1.367248,1.070943,1.055448,1.017261,1.026036,1.028225,1.075542,1.067885,1.093943,1.062661,1.057555,1.062998,1.060892,1.0562,1.041976,-0.0056,-0.084699,-0.218241,-0.177397,-0.151371,-0.245657,-0.230606,-0.231181,-0.25786,-0.260638,-0.255428,-0.26039,-0.261786,-0.276819,1.960004,0.558014,0.222903,0.099646,0.147937,0.625474,0.310156,-0.006044,-0.004158,-0.00326
